"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite","Somite","Somite"
"945","945","","2","157.25561392315677","327.4193015763895","111","157.0726336860166","16.86899541056078","93.0","184.0","157.0","1098566.0","323.4120674864169","37.200148576667665","207.0","339.0","323.0","2261944.0","408.0330037368082","726.8667568769013","464.8572242750171","156.3846153846154","319.03846153846155","7.879856109467702","19","88","1","0","1","0","0","0"
"946","946","","2","158.4212665044415","327.25290101963793","110","158.20245925078638","17.04408914938574","104.0","181.0","158.0","1106468.0","322.88089791249644","37.650966511813714","206.0","338.0","323.0","2258229.0","406.3915467489523","727.7587427409285","461.5776013579795","157.43333333333334","318.96666666666664","7.879856109467702","19","88","1","0","1","0","0","0"
"947","947","","2","159.51725710823487","330.2293905909561","109","159.15380217267008","16.936253136873436","106.0","183.0","159.0","1113440.0","324.63350485992","37.376167341323736","200.0","338.0","325.0","2271136.0","406.6323023011649","727.9998286930597","461.564983894138","158.21428571428572","319.25","7.879856109467702","19","88","1","0","1","0","0","0"
"948","948","","2","159.15275364015264","325.42335891323233","108","159.24756586483392","16.66545827285652","109.0","182.0","159.0","1112185.0","319.0761741122566","38.77380450388647","201.0","333.0","319.0","2228428.0","404.75548880210897","728.1642869420664","455.744904204387","160.07142857142858","315.89285714285717","7.879856109467702","19","88","1","0","1","0","0","0"
"949","949","","2","161.1696175023991","326.167257030352","107","161.185106683623","17.33966977361956","98.0","185.0","161.0","1140707.0","319.295746785361","38.002372664722074","188.0","337.0","319.0","2259656.0","402.5394579135503","728.3117421406184","453.96118908684184","160.77777777777777","315.81481481481484","7.879856109467702","19","88","1","0","1","0","0","0"
"950","950","","2","163.73445297841357","331.54897410527366","106","163.5284537968893","17.134746243030964","105.0","171.0","163.0","893683.0","325.3705397987191","38.63852135529194","202.0","306.0","325.0","1778150.0","400.2845349326191","726.0655475685118","454.07936459272673","164.65217391304347","322.30434782608694","7.1635055540615475","19","88","1","0","1","0","0","0"
"951","951","","2","162.1193242531278","328.47746471545224","105","162.18489392831017","17.037977529476535","107.0","168.0","162.0","886827.0","323.1770299926847","38.124051736771904","186.0","304.0","323.0","1767132.0","395.92002286809543","726.0655475685118","454.2282446812045","161.95454545454547","320.5","7.1635055540615475","19","88","1","0","1","0","0","0"
"952","952","","2","162.4533253732104","323.63571933729736","104","162.14638157894737","17.12477326339944","99.0","183.0","162.0","887265.0","318.6622807017544","37.306194236984396","209.0","356.0","318.0","1743720.0","394.87090917224856","726.0655475685118","454.60559804266563","163.25","315.5833333333333","7.1635055540615475","19","88","1","0","1","0","0","0"
"953","953","","2","164.14012194157493","329.7429977486478","103","163.79627601314348","16.97162053554284","109.0","184.0","163.0","897276.0","321.9804673238408","38.11531495196955","208.0","359.0","322.0","1763809.0","392.5687592296376","725.4068877716913","454.72624860873447","162.38095238095238","313.6190476190476","7.1635055540615475","19","88","1","0","1","0","0","0"
"954","954","","2","165.29054661253053","324.9792775930833","102","164.299569369032","17.303875261497492","98.0","180.0","164.0","877524.0","317.8019097547276","38.01225019505528","204.0","346.0","318.0","1697380.0","390.0941930051342","726.4698707580951","453.0560019134634","163.66666666666666","314.7142857142857","7.163505554061548","19","88","1","0","1","0","0","0"
"955","955","","2","166.83027508985148","330.5928012094478","101","166.62983558994196","17.395660818304382","106.0","156.0","167.0","689181.0","323.2043036750484","37.34714550973633","207.0","287.0","323.0","1336773.0","388.4595888282939","727.4431820864669","448.66853967464294","162.5625","317.9375","6.51227777641959","19","88","1","0","1","0","0","0"
"956","956","","2","170.6395071518317","324.62313319857606","100","170.59918249579226","17.804431929980908","122.0","238.0","170.0","709522.0","318.17263765328204","37.57922542177861","200.0","382.0","317.0","1323280.0","386.3604987498386","726.4698707580951","443.41580370115696","168.23529411764707","311.2352941176471","6.51227777641959","19","88","1","0","1","0","0","0"
"957","957","","2","168.4591598841056","327.1339525190666","98","167.92404796970334","17.84700210914692","103.0","173.0","168.0","798143.0","319.0534399326741","39.084602470878785","206.0","314.0","318.0","1516461.0","385.7019392700956","726.4698707580951","441.98682863440143","166.72222222222223","312.77777777777777","6.830134553650706","19","88","1","0","1","0","0","0"
"958","958","","2","168.9164562469779","327.7281321265006","99","168.42606395768215","17.91662733420926","103.0","247.0","168.0","700484.0","321.1690310170714","37.07986444269645","210.0","383.0","321.0","1335742.0","385.7019392700956","726.7992006565053","443.427298899635","166.64705882352942","316.11764705882354","6.51227777641959","19","88","1","0","1","0","0","0"
"959","959","","2","169.11451832313625","324.5079242677187","97","168.6109113977585","17.96834072459289","113.0","172.0","168.0","797361.0","316.7316557411715","38.06909536374325","192.0","327.0","316.0","1497824.0","384.0247027443011","726.140540859685","440.7494075492781","168.57142857142858","314.3333333333333","6.830134553650706","19","88","1","0","1","0","0","0"
"960","960","","2","168.94001153172803","324.70456409509046","96","168.14638743455498","18.264882226412233","112.0","175.0","167.0","802899.0","316.6","39.74655252181075","187.0","318.0","316.0","1511765.0","380.3733739399598","726.140540859685","439.3059254862773","166.0","310.0833333333333","6.830134553650706","19","88","1","0","1","0","0","0"
"961","961","","2","169.74859049088138","322.3469975450003","95","169.12181779928466","17.76944131103652","114.0","176.0","169.0","803836.0","314.97433200084157","37.13848432263832","194.0","316.0","314.0","1497073.0","379.3238590674716","725.4818810628647","436.0706149887409","168.85","308.45","6.830134553650706","19","88","1","0","1","0","0","0"
"962","962","","2","166.98750317326733","313.22199186741943","94","166.79003645200487","17.44762696758031","92.0","204.0","166.0","686341.0","306.24860267314705","36.234525738375794","201.0","395.0","306.0","1260213.0","376.03106166875637","724.9878862152494","436.12809098113087","164.16666666666666","298.8333333333333","6.51227777641959","19","88","1","0","1","0","0","0"
"963","963","","2","167.70971369160281","313.4949354811905","93","167.46172752808988","17.55523000596099","107.0","152.0","167.0","476931.0","305.593047752809","36.570938721274516","187.0","301.0","305.0","870329.0","372.8552882663087","725.3025377468007","435.4123397746429","167.14285714285714","296.2857142857143","5.644739300537773","19","88","1","0","1","0","0","0"
"964","964","","2","167.95588947199434","312.77406759247225","92","167.3565828602325","17.596636275795664","114.0","169.0","167.0","619052.0","306.53798323871314","37.498460085039724","195.0","340.0","306.0","1133884.0","367.8632723438569","725.4335847747395","435.2465142437663","166.27777777777777","299.27777777777777","6.20921323059155","19","88","1","0","1","0","0","0"
"965","965","","2","169.2551310239544","298.20520908219845","91","168.45822538860102","18.139831236020314","105.0","337.0","168.0","1040398.0","291.80440414507774","37.031860055132015","186.0","400.0","291.0","1802184.0","355.10932784650447","723.7885066355358","437.35172353438867","168.29166666666666","289.1666666666667","7.513148009015777","19","88","1","0","1","0","0","0"
"966","966","","2","167.65639775103924","298.4270255518204","90","166.73005791145152","18.316582239003242","101.0","189.0","166.0","892506.0","292.0274612366897","35.959059938059575","179.0","325.0","291.0","1563223.0","351.69986240155697","723.1864145660965","438.40399258551696","164.34782608695653","288.69565217391306","7.163505554061549","19","88","1","0","1","0","0","0"
"967","967","","2","170.28837137396513","294.55611621160523","89","169.36811488820214","18.775542928119904","110.0","188.0","169.0","931694.0","288.07562261407014","36.12000337509423","171.0","337.0","288.0","1584704.0","339.9399401297936","721.5968313215474","436.47825829451415","166.70833333333334","281.7916666666667","7.163505554061549","19","88","1","0","1","0","0","0"
"968","968","","2","170.88583870888576","289.0755539099464","88","170.02208432195656","19.46321610808446","115.0","188.0","169.0","931551.0","282.7295126847965","37.06837553402426","160.0","336.0","281.0","1549075.0","337.9523477424488","721.9786095403164","436.65813637506756","168.1290322580645","279.6774193548387","7.163505554061549","19","88","1","0","1","0","0","0"
"969","969","","2","173.889231885119","299.61546295987756","87","172.89360539260338","20.172045475103623","104.0","185.0","172.0","949013.0","292.954454363272","37.06858894985111","176.0","341.0","293.0","1608027.0","333.9397620565985","718.3798920509076","436.58734938562907","171.29166666666666","287.1666666666667","7.163505554061549","19","88","1","0","1","0","0","0"
"970","970","","2","170.9329540291348","298.1483478522982","86","170.12914453196555","19.866271279165183","95.0","189.0","170.0","928735.0","290.1830005495512","38.52124658814709","181.0","343.0","289.0","1584109.0","331.7534104305192","717.5712988353775","436.65608954418127","168.14285714285714","284.6666666666667","7.163505554061549","19","88","1","0","1","0","0","0"
"971","971","","2","177.92123138555382","302.1923260410459","85","176.65909936732416","21.915482673226066","103.0","195.0","175.0","949366.0","296.90565686639377","36.93426328237824","170.0","360.0","297.0","1595571.0","331.29847474387117","716.88448778971","434.48382081754687","174.71428571428572","291.42857142857144","7.163505554061549","19","88","1","0","1","0","0","0"
"972","972","","2","179.24908556631433","299.97480655544626","84","178.15977549111318","23.019442900439447","99.0","191.0","177.0","952264.0","294.68531337698784","37.28632411186062","187.0","353.0","294.0","1575093.0","331.89475246007464","716.8888461875802","434.98252978123594","174.9090909090909","289.22727272727275","7.163505554061549","19","88","1","0","1","0","0","0"
"973","973","","2","181.5004572407864","306.76124034976476","83","180.31569343065692","22.127750402600434","113.0","210.0","179.0","1086943.0","300.1292302587923","37.43088166932848","190.0","389.0","300.0","1809179.0","333.8823448474195","717.2996803921504","434.88595862329964","176.66666666666666","297.0416666666667","7.513148009015777","19","88","1","0","1","0","0","0"
"974","974","","2","176.483828268428","299.8196396170729","82","175.17040432149287","20.361514963317376","112.0","226.0","174.0","1070116.0","295.5208708462924","36.20006121159876","179.0","336.0","295.0","1805337.0","331.4972339826057","717.0840936948348","434.6708838694308","171.96","292.52","7.513148009015777","19","88","1","0","1","0","0","0"
"975","975","","2","176.25928137227172","302.1725079265928","81","174.94135083633284","19.53394266848606","110.0","180.0","174.0","826248.0","297.39784035570614","35.81050845008409","178.0","327.0","297.0","1404610.0","332.0935116988091","718.6736769393838","432.63532493104134","172.08695652173913","295.5217391304348","6.830134553650706","19","88","1","0","1","0","0","0"
"976","976","","2","176.99632462092387","300.63483795149597","80","175.6054537707712","19.892526602068237","107.0","176.0","175.0","824292.0","295.6832126118449","35.435550380966404","189.0","321.0","296.0","1387937.0","333.35085288186616","718.8103018073978","428.3588553992198","173.9047619047619","292.3333333333333","6.830134553650706","19","88","1","0","1","0","0","0"
"977","977","","2","175.60917159009944","301.71447302172606","79","174.34637105208117","19.647289514305662","109.0","189.0","174.0","833550.0","296.14913198075715","37.24837664289412","195.0","351.0","295.0","1415889.0","334.30637093608595","719.77624799521","427.6396830360465","172.52380952380952","292.2857142857143","6.830134553650706","19","88","1","0","1","0","0","0"
"978","978","","2","176.37110246669937","306.34281207723166","78","175.34330874604848","19.694428670788543","118.0","190.0","175.0","832004.0","301.491043203372","38.68359203669885","197.0","348.0","301.0","1430575.0","334.4094348261888","719.5625728765837","424.05652923303626","173.10526315789474","296.94736842105266","6.830134553650706","19","88","1","0","1","0","0","0"
