"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite"
"",""," "," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," ","Anterior","Posterior","16","17"
"","","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(micron)","","","","","",""
"76","76","","2","970.7903033575559","4429.021955066121","54","892.3470243084661","182.96110804483433","489.0","795.0","875.0","1064570.0","4139.351215423302","655.2275091848371","2611.0","3763.0","4084.0","4938246.0","300.08385400577566","573.4481452480715","125.84253590197183","803.6666666666666","3802.8333333333335","3.676011030057441","0","132","0","1","1","0"
"77","77","","2","975.1936591667659","4497.916049957805","53","903.3372582001682","211.37796616173495","510.0","784.0","866.0","1074068.0","4145.842724978974","771.7986315099605","2574.0","3735.0","4034.0","4929407.0","301.0111613166163","574.6913491051888","124.5035135546304","770.1666666666666","3431.5","3.676011030057441","0","132","0","1","1","0"
"78","78","","2","912.1961914647392","4803.920569297588","52","876.8978494623656","207.44102692310852","486.0","706.0","858.0","815515.0","4435.8","887.4166585893456","2321.0","3516.0","4376.0","4125294.0","300.19768283628457","575.0495285716768","125.56093225860756","799.8333333333334","3586.1666666666665","3.3418282091431273","0","132","0","1","1","0"
"79","79","","2","738.5790200342262","4350.126098651982","51","724.0817535545024","110.97411536545094","487.0","1214.0","712.0","611125.0","4018.2559241706163","751.57546723022","2307.0","5032.0","4006.0","3391408.0","299.26491793744026","575.1594452476548","125.89136803402124","753.25","3507.5","3.186308177103567","0","132","0","1","1","0"
"80","80","","2","813.8133318980689","4667.956997120924","50","797.1141666666666","96.69265237592663","528.0","761.0","799.0","956537.0","4307.706666666667","890.1644424305517","2461.0","6396.0","4200.0","5169248.0","300.0283723754483","572.4299599005169","125.71184110147964","761.6","3761.4","3.676011030057441","0","132","0","1","1","0"
"81","81","","3","773.5140559397469","5096.738130974375","49","751.4732277526396","95.53827946900037","458.0","0.0","754.0","1992907.0","4624.931372549019","1146.7630677589582","2314.0","0.0","4553.0","1.2265318E7","300.0480294602369","568.851080571703","125.48350179131947","672.5","3848.0","4.892770681006455","0","132","0","1","1","0"
"82","82","","2","729.8086467181422","5061.284677784442","48","707.5222646310433","85.90951311408782","426.0","1049.0","708.0","1112225.0","4623.755725190839","1183.4555516682208","2000.0","5454.0","4707.0","7268544.0","301.38922071002594","570.3468177141743","124.5005131245452","644.75","3598.125","4.043612133063185","0","132","0","1","1","0"
"83","83","","2","721.525112686277","5987.142257682381","47","697.2503276539974","88.6651626371166","466.0","861.0","692.0","1064004.0","5385.256880733945","1293.4565654694031","2123.0","4258.0","5319.0","8217902.0","300.8904303378755","570.9232337561161","124.80783013944746","598.6666666666666","4029.1666666666665","4.043612133063185","0","132","0","1","1","0"
"84","84","","2","910.482663280411","5673.991682147272","46","849.6571632216678","181.68359513574046","455.0","743.0","834.0","1192069.0","5291.946543121881","875.3971411720952","2599.0","4349.0","5426.0","7424601.0","301.27855295363355","571.15859063997","124.73765858520696","663.0","4059.4","3.8554328942953164","0","132","0","1","1","0"
"85","85","","2","946.2462341507409","5745.485439724378","45","873.349457881568","183.84638870178418","456.0","539.0","862.0","1047146.0","5344.611342785654","797.303095513226","3425.0","6195.0","5391.0","6408189.0","301.98038548769216","571.5417170485284","125.73220121120895","652.125","4001.125","3.676011030057441","0","132","0","1","1","0"
"86","86","","2","916.9085424657795","5611.3993436565115","44","832.3391959798995","193.729102922228","357.0","519.0","833.0","993813.0","5190.522613065326","986.7422399093541","2532.0","6386.0","5388.0","6197484.0","302.2823071593429","572.463344028977","124.98810837301751","580.625","3670.0","3.676011030057441","0","132","0","1","1","0"
"87","87","","2","852.2603590161868","5498.488281445726","43","775.709090909091","199.16252616382684","321.0","485.0","796.0","938608.0","5049.515702479339","1031.7599305767783","2112.0","3385.0","5226.0","6109914.0","301.22001440027566","573.1950132045296","124.81919650476416","550.3333333333334","3605.1666666666665","3.676011030057441","0","132","0","1","1","0"
"88","88","","2","782.1001146352539","5456.774485893063","42","714.2457420924575","171.89560629755542","340.0","452.0","733.0","880665.0","5014.506893755069","970.3777197496495","2313.0","3305.0","5163.0","6182887.0","301.40160641204085","574.5972392384002","125.09175712396107","512.2","3609.8","3.676011030057441","0","132","0","1","1","0"
"89","89","","2","752.0112574190277","5257.623428516502","41","691.7004909983633","139.0046292799836","325.0","422.0","702.0","845258.0","4871.310965630115","874.2560632177167","2650.0","3365.0","4962.0","5952742.0","301.5313610960421","575.0129815130603","125.19777631648573","516.6","3615.8","3.676011030057441","0","132","0","1","1","0"
"90","90","","2","654.397465944553","4878.111336284607","40","600.4778982485404","132.53280428106837","282.0","409.0","601.0","719973.0","4512.446205170976","854.8849888379301","2256.0","3709.0","4638.0","5410423.0","300.49049210955326","574.7805491834749","125.17079016423054","467.0","3648.8","3.676011030057441","0","132","0","1","1","0"
"91","91","","2","589.2099523010191","4752.648986407885","39","541.785306122449","110.9193994872239","274.0","422.0","542.0","663687.0","4357.363265306122","852.1879967585758","2316.0","4409.0","4407.0","5337770.0","300.6784123283667","575.0515257303067","125.47085418535947","459.75","3827.0","3.676011030057441","0","132","0","1","1","0"
"92","92","","2","569.0336165245718","4640.931285921539","38","523.1867768595041","105.42706795266838","266.0","443.0","516.0","633056.0","4237.2900826446285","810.5517288829853","2194.0","6422.0","4273.0","5127121.0","300.1258113797851","575.9659857519686","126.14023048328384","410.6666666666667","3326.3333333333335","3.676011030057441","0","132","0","1","1","0"
"93","93","","2","517.2414628698842","4664.389404565796","37","478.06478405315613","99.51966495666652","249.0","375.0","470.0","575590.0","4271.102159468439","815.1318689548679","2346.0","4341.0","4302.0","5142407.0","299.68313675379534","575.7386686938086","125.9597610630289","373.1666666666667","3215.0","3.676011030057441","0","132","0","1","1","0"
"94","94","","2","455.06737573483355","4084.296245552328","36","427.306753458096","79.41468161686512","234.0","364.0","421.0","525160.0","3766.320585842148","626.5572350569922","2264.0","4348.0","3789.0","4628808.0","299.5747599005456","575.2819742399633","126.64202601886153","375.6","3419.8","3.676011030057441","0","132","0","1","1","0"
"95","95","","2","490.0517942798551","4650.577506431889","35","445.1832927818329","89.74800840603696","238.0","386.0","434.0","548911.0","4185.750202757502","919.4124098758983","2341.0","6028.0","4122.0","5161030.0","298.7625210383946","576.1839753364683","128.08563119959564","372.2","3446.2","3.676011030057441","0","132","0","1","1","0"
"96","96","","2","435.08454862719117","4273.780162351768","34","401.8532563891179","74.08042347081246","220.0","344.0","397.0","487448.0","3875.6834295136027","787.0310875078186","2002.0","4305.0","3918.0","4701204.0","298.72033398569874","575.2275589807388","125.98844187385997","327.8333333333333","3140.1666666666665","3.676011030057441","0","132","0","1","1","0"
"97","97","","2","449.4907301564574","4538.266103669818","33","417.0561432058584","75.63680320100839","213.0","316.0","417.0","512562.0","4204.623270951994","725.8556450189692","2337.0","4051.0","4223.0","5167482.0","298.77038777234475","573.8487056926436","124.61486974053702","318.2857142857143","3160.4285714285716","3.676011030057441","0","132","0","1","1","0"
"98","98","","2","434.3904006206538","4985.36693411555","32","403.13221153846155","79.91919126966054","184.0","328.0","404.0","503109.0","4555.084134615385","949.7467759275708","2225.0","4639.0","4543.0","5684745.0","298.2549831864859","572.3345631153707","124.21524459747023","301.0","3228.3333333333335","3.676011030057441","0","132","0","1","1","0"
"99","99","","2","412.75158890201857","5178.4602949890605","31","380.41544715447156","79.74278578573141","204.0","381.0","377.0","467911.0","4681.669918699187","1142.9456198705516","2165.0","6362.0","4718.0","5758454.0","297.56567878308243","572.8135850311794","124.06056604558658","300.75","3536.25","3.676011030057441","0","132","0","1","1","0"
"100","100","","2","369.09432425083804","5216.9732742269025","30","342.82781456953643","65.17456125276838","178.0","353.0","341.0","414136.0","4715.453642384106","999.6507705869201","2332.0","6896.0","4676.0","5696268.0","296.83924536964514","571.095498141522","122.37945996813885","269.75","3360.0","3.676011030057441","0","132","0","1","1","0"
"101","101","","2","349.61061308040433","5080.912303901061","29","323.7338775510204","59.90788983742106","179.0","325.0","325.0","396574.0","4621.193469387755","918.6834379195274","2081.0","6187.0","4657.0","5660962.0","295.61285712516667","570.7632324826709","121.92460676904447","244.42857142857142","3328.5714285714284","3.676011030057441","0","132","0","1","1","0"
"102","102","","2","328.45378461198203","5260.994524437123","28","303.71705739692806","55.23193938206097","170.0","300.0","302.0","375698.0","4800.606305578011","927.1126539943538","2307.0","6341.0","4855.0","5938350.0","294.741960709998","569.8400283646089","121.49736759796389","232.66666666666666","3405.0","3.676011030057441","0","132","0","1","1","0"
"103","103","","2","290.0062645014958","4906.976900900399","27","274.63743676222595","46.116529138188405","150.0","271.0","273.0","325720.0","4549.18802698145","783.7822186703287","2375.0","5935.0","4626.0","5395337.0","293.7116173140955","570.4414187378864","121.24877468749571","220.5","3410.3333333333335","3.676011030057441","0","132","0","1","1","0"
"104","104","","2","261.7590239303086","4750.462119568912","26","247.9734439834025","36.99464752305447","145.0","263.0","246.0","298808.0","4409.467219917013","661.4763777351767","2668.0","6365.0","4435.0","5313408.0","292.4270175912593","570.1737665857786","120.19402553568929","202.66666666666666","3428.3333333333335","3.676011030057441","0","132","0","1","1","0"
"105","105","","2","236.57190957534155","4833.871666334368","25","224.60766721044047","34.314229664855176","136.0","262.0","223.0","275369.0","4476.797716150081","674.9128873998873","2646.0","6525.0","4466.0","5488554.0","291.5416683392798","569.7191324694586","119.83308669517942","191.4","3384.2","3.676011030057441","0","132","0","1","1","0"
"106","106","","2","242.87398692177706","4909.365028445693","24","228.82227682227682","37.34355820488975","127.0","254.0","226.0","279392.0","4524.383292383292","745.3271988156591","2460.0","6709.0","4479.0","5524272.0","291.1861765099699","570.3100709286696","119.80547266716562","189.4","3261.8","3.676011030057441","0","132","0","1","1","0"
"107","107","","2","216.0920796176658","4709.582228810261","23","206.98089700996678","30.15692623637164","140.0","240.0","203.0","249205.0","4368.430232558139","855.3752649217839","2226.0","6587.0","4410.0","5259590.0","290.3184385689927","571.4505431878115","119.52537021162625","178.5","3211.8333333333335","3.676011030057441","0","132","0","1","1","0"
"108","108","","2","198.95940252116196","4465.166127537727","22","192.79231398201145","24.474932025828576","125.0","218.0","191.0","235785.0","4193.751430907604","653.1138924364187","2583.0","6257.0","4240.0","5128958.0","289.9842786268889","571.9203772467522","119.88018920786197","175.2","3670.0","3.676011030057441","0","132","0","1","1","0"
"109","109","","2","197.20581127385645","4801.972117917134","21","188.80129764801296","25.7639811672705","123.0","208.0","187.0","232792.0","4427.158150851582","798.1159827265654","2336.0","5877.0","4422.0","5458686.0","290.0488380134501","572.464371059483","119.78729753906879","168.25","3373.875","3.676011030057441","0","132","0","1","1","0"
"110","110","","2","191.47969765166826","5244.199099040484","20","185.34587080948486","22.425119928403124","115.0","198.0","184.0","226678.0","4865.248569092396","805.4517139662022","2884.0","5709.0","4857.0","5950199.0","289.59525144111257","574.1042159154057","118.2193608961426","169.66666666666666","3856.0","3.676011030057441","0","132","0","1","1","0"
"111","111","","2","187.31322186394297","5341.285443680951","19","180.78450363196126","22.35268526025203","115.0","191.0","179.0","223992.0","4893.661824051655","909.4450167730546","2415.0","5843.0","4887.0","6063247.0","289.59525144111257","574.1042159154057","118.2193608961426","161.57142857142858","3446.8571428571427","3.676011030057441","0","132","0","1","1","0"
"112","112","","2","178.83532633727336","4941.095602079898","18","173.63114754098362","20.786425501908305","120.0","190.0","172.0","211830.0","4616.56393442623","690.301070917269","2731.0","5866.0","4633.0","5632208.0","289.2614388670189","573.9922993720035","118.09229637227274","159.5","3751.0","3.676011030057441","0","132","0","1","1","0"
"113","113","","2","167.86894146935524","4867.502785263715","17","163.54515599343185","18.999978731561868","115.0","189.0","163.0","199198.0","4590.550903119869","595.6099704757817","2688.0","5913.0","4652.0","5591291.0","288.3491249533714","573.7283908952667","119.41692375535584","156.2","3825.8","3.676011030057441","0","132","0","1","1","0"
"114","114","","2","157.39865419284112","4805.355771330697","16","156.23115577889448","16.278542564811747","113.0","179.0","155.0","186540.0","4582.655778894472","527.007751139594","2674.0","5711.0","4635.0","5471691.0","287.4221633160795","572.8301960598772","119.04928894621249","146.875","3338.5","3.676011030057441","0","132","0","1","1","0"
"115","115","","2","150.1209857046542","4519.852365729155","15","148.56305939788447","15.552903383670163","101.0","179.0","148.0","182584.0","4372.0284784377545","454.22918385815785","2785.0","5720.0","4415.0","5373223.0","287.07389790517504","573.1868495182171","118.98852475291334","142.28571428571428","3292.1428571428573","3.676011030057441","0","132","0","1","1","0"
"116","116","","2","146.1455704941362","4838.851591290129","14","143.97233523189584","15.51486256535101","99.0","174.0","143.0","176942.0","4456.766476810415","757.379176235491","2391.0","5309.0","4488.0","5477366.0","287.6554232112572","573.6881161235293","118.45934693186183","139.4","3456.0","3.676011030057441","0","132","0","1","1","0"
"117","117","","2","143.71106069323812","4878.567801399284","13","141.48053024026513","14.510969501421435","96.0","174.0","141.0","170767.0","4560.683512841756","708.1486321099021","2509.0","5579.0","4620.0","5504745.0","286.34907858850414","572.3033099464363","117.81848817524096","135.4","3263.6","3.676011030057441","0","132","0","1","1","0"
"118","118","","2","139.9919705332663","4938.356924111013","12","138.27768729641693","14.270706474092258","96.0","162.0","138.0","169805.0","4549.061889250815","759.278356664053","2296.0","5163.0","4579.0","5586248.0","285.43555146087266","572.2738749249695","118.69365477419905","134.0","3399.25","3.676011030057441","0","132","0","1","1","0"
"119","119","","2","136.43744528122474","4790.450177819078","11","135.90284757118928","13.39492123037787","99.0","157.0","135.0","162268.0","4576.291457286432","518.7889151202908","2962.0","4943.0","4636.0","5464092.0","284.3399471228295","571.1835078087194","118.56059090174253","134.5","3590.3333333333335","3.676011030057441","0","132","0","1","1","0"
"120","120","","2","138.57632245781946","5124.5640364710125","10","137.39540607054963","14.967162037928842","97.0","164.0","137.0","167485.0","4782.835110746513","778.2893275555776","2384.0","5561.0","4871.0","5830276.0","283.34047237905975","571.1868096688634","115.12941005378127","133.6","3477.4","3.676011030057441","0","132","0","1","1","0"
"121","121","","2","131.94607189768598","4959.765299090408","9","131.42760942760944","13.108669466172271","90.0","157.0","131.0","156136.0","4616.9132996633","749.5339625185206","2490.0","5628.0","4669.0","5484893.0","282.7600300275524","571.7812320994299","115.02813639828268","128.75","3471.25","3.676011030057441","0","132","0","1","1","0"
"122","122","","2","128.9983015594952","5258.679424285957","8","128.56712774613507","12.982376928643733","94.0","156.0","128.0","158009.0","4781.087062652563","830.2739548689884","2404.0","5401.0","4823.0","5875956.0","282.01179814772485","572.2201946058245","117.23098098749826","126.4","3470.4","3.676011030057441","0","132","0","1","1","0"
"123","123","","2","126.50662860032187","4547.517674663247","7","125.93577235772358","12.56261537815073","75.0","154.0","126.0","154901.0","4178.3032520325205","725.2730424299971","2311.0","5102.0","4205.0","5139313.0","280.63318934091785","573.1782384374419","116.92162388373093","125.2","3228.4","3.676011030057441","0","132","0","1","1","0"
"124","124","","2","126.1931341432007","4708.720077346542","6","125.66945606694561","12.537195418707917","89.0","149.0","125.0","150175.0","4341.759832635983","734.3086426291319","1987.0","4961.0","4352.0","5188403.0","280.63318934091785","573.1782384374419","116.92162388373093","125.6","3144.2","3.676011030057441","0","132","0","1","1","0"
"125","125","","2","122.72625072539701","4918.113055651863","5","122.50661157024794","11.433428239728343","91.0","152.0","123.0","148233.0","4482.33305785124","874.8572757415093","2316.0","5613.0","4548.0","5423623.0","280.7637306480301","572.5907839495866","116.87557828425994","120.5","3670.5","3.676011030057441","0","132","0","1","1","0"
